,id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,sender,test
2417,741334312977567744,2016-06-10,18:20:48,GMT,441701613,KobenhavnPoliti,"Savnet person Amager/Holmbladsgade. Tyree på 10 år, rød trøje/jakke grønne shorts. Ej kommet hjem til aftalt tid. Fam. leder i omr. Ring 114",1,16,4,,[],https://twitter.com/KobenhavnPoliti/status/741334312977567744/,Kbh,True
2419,741144050045227009,2016-06-09,05:44:45,GMT,441701613,KobenhavnPoliti,@KobenhavnPoliti hestene er indfanget og er i god behold. God dag til alle derude. #politi.dk.,1,1,16,,['#politi'],https://twitter.com/KobenhavnPoliti/status/741144050045227009/,Kbh,True
2422,740903853369987072,2016-06-09,13:50:18,GMT,441701613,KobenhavnPoliti,Hurtig indsats af brandvæsenet - ilden slukket i Sjællandsgade 22. Der var ild i et trapperum. Politi undersøger nærmere. Intet yderligere,0,2,10,,[],https://twitter.com/KobenhavnPoliti/status/740903853369987072/,Kbh,True
2425,740757161580597248,2016-06-08,04:07:24,GMT,441701613,KobenhavnPoliti,"Vi har nu fået kontakt med lamaens ejer, som er på vej til stedet. Lamaen var tilsyneladende bare ude at gå morgentur<Emoji: Sun with rays><Emoji: Wolf face> #politidk",4,13,144,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/740757161580597248/,Kbh,True
2427,740747756441088000,2016-06-08,03:30:02,GMT,441701613,KobenhavnPoliti,"Til orientering fik vi kontakt med Spøgelsesbilisten, og I kan trygt benytte Øresundsforbindelsen igen. God dag derude! #politidk",0,2,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/740747756441088000/,Kbh,True
2433,739862543175409665,2016-06-06,16:52:30,GMT,441701613,KobenhavnPoliti,@KobenhavnPoliti der åbnes igen for trafikken på Frederikssundsvej,0,1,6,,[],https://twitter.com/KobenhavnPoliti/status/739862543175409665/,Kbh,True
2440,739575316935548928,2016-06-05,21:51:10,GMT,441701613,KobenhavnPoliti,"1:2 Vi søger en senil kvinde, som kl. 1730 er gået fra Fladstjernevej i Kbh NV. Hun er 78 år, 155 cm, kraftig bygning.. #politidk",2,6,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/739575316935548928/,Kbh,True
2446,738771801497571328,2016-06-03,16:38:17,GMT,441701613,KobenhavnPoliti,"Brandvæsen og politi på vej til Skoleholdervej, hvor der er melding om kraftig røgudvikling. Giv plads for udrykningskøretøjerne. #politidk",0,1,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/738771801497571328/,Kbh,True
2448,738729772667273216,2016-06-03,13:51:17,GMT,441701613,KobenhavnPoliti,"Tricktyve i togene mellem Vesterport og Hovedbanen. 2 mænd og 1 kvinde, østeuropæere. Den ene har sort skjorte med hestesko på #politidk",1,12,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/738729772667273216/,Kbh,True
2450,738470597185921024,2016-06-02,20:41:25,GMT,441701613,KobenhavnPoliti,"Vi håber I alle kommer godt og sikkert hjem, pas på hinanden og de andre derude #distortion16 #godturhjem #politidk",0,0,12,,"['#distortion16', '#godturhjem', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738470597185921024/,Kbh,True
2458,738444721689886720,2016-06-02,18:58:35,GMT,441701613,KobenhavnPoliti,"Dem af jer der skal i nordgående retning senere, tag toget fra KBH H  http://bit.ly/1UxBMZA  #distortion16 #politidk",0,1,3,,"['#distortion16', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738444721689886720/,Kbh,True
2463,738426810313125888,2016-06-02,17:47:25,GMT,441701613,KobenhavnPoliti,"Keep your dancing feet grounded, don't climb the scaffoldings, the container tops or the roofs, it can be fatal #politidk #distortion16",0,1,9,,"['#politidk', '#distortion16']",https://twitter.com/KobenhavnPoliti/status/738426810313125888/,Kbh,True
2464,738426311878815744,2016-06-02,17:45:26,GMT,441701613,KobenhavnPoliti,"Hold festen på gadeplan, I skal ikke op i stilladser, på containerere eller på tagene, det kan gå grueligt galt #politidk #distortion16",0,2,16,,"['#politidk', '#distortion16']",https://twitter.com/KobenhavnPoliti/status/738426311878815744/,Kbh,True
2465,738409062061215744,2016-06-02,16:36:54,GMT,441701613,KobenhavnPoliti,"2) Øresundsforbindelsen leder trafikken i et rør frem til kl 0500, hvor de lukket kortvarigt for at åbne begge rør igen #politidk",0,3,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/738409062061215744/,Kbh,True
2466,738408417090473989,2016-06-02,16:34:20,GMT,441701613,KobenhavnPoliti,1 )Øresundsforbindelsen holder service på tunnellen og lukker kortvarigt kl. 2100 for al trafik. #politidk,0,2,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/738408417090473989/,Kbh,True
2467,738408265000886273,2016-06-02,16:33:43,GMT,441701613,KobenhavnPoliti,Please keep your belongings within sight at all times – if you need to file a report –  https://goo.gl/tskK2i  #politidk #distortion16,0,2,2,,"['#politidk', '#distortion16']",https://twitter.com/KobenhavnPoliti/status/738408265000886273/,Kbh,True
2471,738374162050392064,2016-06-02,14:18:13,GMT,441701613,KobenhavnPoliti,The Eyes in the Sky is in action once more – the COPter – is a useful member of keeping the Distortion under control #politidk #distortion16,0,0,13,,"['#politidk', '#distortion16']",https://twitter.com/KobenhavnPoliti/status/738374162050392064/,Kbh,True
2477,738355773437284353,2016-06-02,13:05:09,GMT,441701613,KobenhavnPoliti,"Udvis hensyn til beboerne, som bor på Vesterbro, brug de opstillede toiletter og ryd op efter dig selv #distortion16 #politidk",1,3,25,,"['#distortion16', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738355773437284353/,Kbh,True
2488,738107042997665792,2016-06-01,20:36:47,GMT,441701613,KobenhavnPoliti,The street parties of Nørrebro has closed down for the evening – see you tomorrow – safe travels #distortion16 #politidk,0,1,4,,"['#distortion16', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738107042997665792/,Kbh,True
2492,738091004058869760,2016-06-01,19:33:03,GMT,441701613,KobenhavnPoliti,The Eyes in the Sky – the COPter – is a useful member of keeping the Distortion under control #politidk #distortion16,3,2,14,,"['#politidk', '#distortion16']",https://twitter.com/KobenhavnPoliti/status/738091004058869760/,Kbh,True
2497,738078623169646592,2016-06-01,18:43:51,GMT,441701613,KobenhavnPoliti,Refrain from so called Moshpits – Distortion will switch the sounds off until you behave accordingly #distortion #politidk,3,6,16,,"['#distortion', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738078623169646592/,Kbh,True
2503,738066983183372288,2016-06-01,17:57:36,GMT,441701613,KobenhavnPoliti,Massive crowds at the Redbull stage – please use Fynsgade and bring your mates along #distortion16 #politidk,0,3,9,,"['#distortion16', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738066983183372288/,Kbh,True
2504,738066675128520704,2016-06-01,17:56:22,GMT,441701613,KobenhavnPoliti,"Redbull scenen ved Nørrebrogade - folk står alt for tæt – gå ad Fynsgade til næste koncert, tag jeres venner med #distortion16 #politidk",0,3,10,,"['#distortion16', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738066675128520704/,Kbh,True
2505,738062780142608385,2016-06-01,17:40:53,GMT,441701613,KobenhavnPoliti,Pickpockets on the loose around the area of Nørrebrogade – keep your belongings safe! #distortion16 #politidk,0,4,6,,"['#distortion16', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738062780142608385/,Kbh,True
2507,738048952851959809,2016-06-01,16:45:57,GMT,441701613,KobenhavnPoliti,"Distortion is NOT a roof party, we have visual of a few parties on the roof, get down immediately #politidk #distortion16",1,8,22,,"['#politidk', '#distortion16']",https://twitter.com/KobenhavnPoliti/status/738048952851959809/,Kbh,True
2513,738026573652168705,2016-06-01,15:17:01,GMT,441701613,KobenhavnPoliti,"Remember, Distortion is in a residential area, use the designated toilets and remember to use the bins provided #politidk #distortion16",0,3,18,,"['#politidk', '#distortion16']",https://twitter.com/KobenhavnPoliti/status/738026573652168705/,Kbh,True
2515,738023205139582976,2016-06-01,15:03:38,GMT,441701613,KobenhavnPoliti,"Day one of the Distortion will remain a warm one, a kind reminder to drink water and use suntan lotion #keephydrated #distortion16 #politidk",0,5,12,,"['#keephydrated', '#distortion16', '#politidk']",https://twitter.com/KobenhavnPoliti/status/738023205139582976/,Kbh,True
2533,736677051780960260,2016-05-28,21:54:30,GMT,441701613,KobenhavnPoliti,Trygt natteliv er på fodpatrulje i indre by og vi gør vores til at du & dine venner kommer sikkert hjem. Pas på hinanden #politidk,0,2,57,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/736677051780960260/,Kbh,True
2546,735730288064528384,2016-05-26,07:12:24,GMT,441701613,KobenhavnPoliti,"Ved Svanemølle Strand har Brandvæsen, politi og JRCC været ude på vandet pga fundne nøgler og briller. Intet om drukneulykke. #politidk",0,4,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/735730288064528384/,Kbh,True
2551,735375598466572288,2016-05-25,07:42:59,GMT,441701613,KobenhavnPoliti,"Den 80-årige mand, der blev efterlyst i går aftes, er nu fundet i god behold og på vej hjem. Tak til alle, der holdt øje. #politi.dk",0,0,24,,['#politi'],https://twitter.com/KobenhavnPoliti/status/735375598466572288/,Kbh,True
2559,734755081460060164,2016-05-23,14:37:17,GMT,441701613,KobenhavnPoliti,"De 2 drenge er fra Kongelundsvej 153 er fundet og i god behold. Tak til alle, der holdt øje. #poltidk",0,6,29,,['#poltidk'],https://twitter.com/KobenhavnPoliti/status/734755081460060164/,Kbh,True
2570,733759793639395328,2016-05-20,20:42:22,GMT,441701613,KobenhavnPoliti,Togdriften er genoptaget på Jyllingevej station. #politidk,2,0,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/733759793639395328/,Kbh,True
2572,733752376746729472,2016-05-20,20:12:53,GMT,441701613,KobenhavnPoliti,"Efter personpåkørsel på Jyllinge Station er al togdrift på Jyllinge station indstillet. Vi følger op, når togdriften genoptages. #politidk",3,1,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/733752376746729472/,Kbh,True
2585,732904186002714624,2016-05-18,12:02:29,GMT,441701613,KobenhavnPoliti,"Oliespild på Østerbrogade ved Trianglen. Meget glat, pas på. BRV er på vej for at gruse og tørre op. #politidk",0,3,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/732904186002714624/,Kbh,True
2586,732824206837207040,2016-05-17,06:44:40,GMT,441701613,KobenhavnPoliti,"Tidligere efterlyste 73 årige kvinde er fundet. Tak til alle, som hjalp os med at lede. #politidk",0,2,22,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/732824206837207040/,Kbh,True
2588,732536285177520128,2016-05-17,11:40:34,GMT,441701613,KobenhavnPoliti,Optoget fra Prinsessegade fremme ved den norske sømandskirke. Tak for opmærksomheden #politi.dk.,0,1,11,,['#politi'],https://twitter.com/KobenhavnPoliti/status/732536285177520128/,Kbh,True
2590,732519967317499904,2016-05-17,10:35:44,GMT,441701613,KobenhavnPoliti,"Bliv politibetjent. Husk at det er i dag, der er jobinformationsmøde på Station Bellahøj.  http://politiskolen.dk/jobbet/moed-politiet … #politidk",1,3,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/732519967317499904/,Kbh,True
2598,731558526150119425,2016-05-14,18:55:18,GMT,441701613,KobenhavnPoliti,"@KobenhavnPoliti man har styr på branden pt, og den sorte røg næsten væk. Stadig afspærring. Nærmere følger",1,7,32,,[],https://twitter.com/KobenhavnPoliti/status/731558526150119425/,Kbh,True
2610,730811636559286273,2016-05-12,17:27:26,GMT,441701613,KobenhavnPoliti,"Vi aflyser efterlysningen af den ældre, demente mand, som er blevet fundet i god behold. Tak til de opmærksomme borgere#politidk",2,1,27,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/730811636559286273/,Kbh,True
2618,730395509450518528,2016-05-11,13:53:54,GMT,441701613,KobenhavnPoliti,Københavns Politi er at finde på vandet igen i dag. Nyd sommervejret og husk at følge de gældende regler for færden på vandet. #politidk,0,5,25,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/730395509450518528/,Kbh,True
2629,729950296915492864,2016-05-10,08:24:47,GMT,441701613,KobenhavnPoliti,"2 af 2. Marie er sidst set Nordre Fasanvej. Ring 114 med oplysninger hvis I ser en kvinde, som svarer til signalementet. Tak. #politi.dk",1,6,10,,['#politi'],https://twitter.com/KobenhavnPoliti/status/729950296915492864/,Kbh,True
2630,729949638506221568,2016-05-10,08:22:10,GMT,441701613,KobenhavnPoliti,"1 af 2.Hjælp os med at finde Marie. Kvinde,65 år,170 cm høj,kraftig af bygning,store 70'er briller,pink jakke, lang pink kjole og pink taske",0,8,4,,[],https://twitter.com/KobenhavnPoliti/status/729949638506221568/,Kbh,True
2639,729063066927828992,2016-05-07,21:39:15,GMT,441701613,KobenhavnPoliti,Færdselsuheld på Amagerfælledvej er ryddet og vejen er igen åben. #politi.dk,3,1,6,,['#politi'],https://twitter.com/KobenhavnPoliti/status/729063066927828992/,Kbh,True
2643,728904107713515520,2016-05-07,11:07:36,GMT,441701613,KobenhavnPoliti,Den tidligere savnede 89 årige kvinde er fundet i god behold. Tak for hjælpen. #politidk,0,1,28,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/728904107713515520/,Kbh,True
2647,728268370009837568,2016-05-05,17:01:24,GMT,441701613,KobenhavnPoliti,"Øster Allé afspærret i begge ender ifm. kampafslutning i Parken. Åbnes hurtigst muligt, når trafikken er afviklet. #politidk",0,2,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/728268370009837568/,Kbh,True
2652,728145827101712388,2016-05-05,08:54:28,GMT,441701613,KobenhavnPoliti,Pokalfinale i København <Emoji: Soccer ball>. AGF og FCK spiller om pokalen. Parken åbner portene kl 15.30 og Kampen fløjtes i gang kl 17. Rigtig god kamp,0,2,34,,[],https://twitter.com/KobenhavnPoliti/status/728145827101712388/,Kbh,True
2657,727421486248648704,2016-05-03,08:56:11,GMT,441701613,KobenhavnPoliti,Pga. færdselsuheld er Strandboulevarden spærret i nordgående retning fra Århusgade.Tidshorisont ukendt. #politidk,0,1,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/727421486248648704/,Kbh,True
2662,727071389996474368,2016-05-02,09:45:02,GMT,441701613,KobenhavnPoliti,"Vi søger: mand, 80 år, 187 cm, slank, gråt hår, hvid t-shirt og hvide boxershorts, havde ikke sko på. Gået fra Engvej i Dragør. #politidk",0,10,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/727071389996474368/,Kbh,True
2665,726734550370496512,2016-05-01,11:26:33,GMT,441701613,KobenhavnPoliti,Kun en enkelt demo er ikke ankommet til Fælled Parken - vi følger den det sidste stykke vej. Tak fordi I har vist hensyn. Fortsat god 1. maj,0,1,16,,[],https://twitter.com/KobenhavnPoliti/status/726734550370496512/,Kbh,True
2668,726653585216442368,2016-04-30,06:04:49,GMT,441701613,KobenhavnPoliti,"Den 15-årige pige, som vi søgte i går, er kommet hjem i god behold. #politidk",0,3,43,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/726653585216442368/,Kbh,True
2670,726403517821407233,2016-04-30,13:31:09,GMT,441701613,KobenhavnPoliti,Så er Åboulevarden igen åben for trafik. Reducer hastigheden - kør sikkert -   og ha' en god weekend. #politidk,1,2,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/726403517821407233/,Kbh,True
2671,726356435722997760,2016-04-30,10:24:03,GMT,441701613,KobenhavnPoliti,"Vi søger: pige, 14 år, 165 cm, ternet tøj, guld øreringe, langt blond hår. Gået i depressiv tilstand fra Øster Søgade i aftes. #politidk",1,22,14,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/726356435722997760/,Kbh,True
2674,726188610106589184,2016-04-29,23:17:11,GMT,441701613,KobenhavnPoliti,"Fra Rigshospitalet savnes dansk mand, 68 år, 169 cm, spinkel, iført briller, blå skjorte, grå bukser, brune hjemmesko. #politidk",0,4,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/726188610106589184/,Kbh,True
2677,726088355679752192,2016-04-29,16:38:48,GMT,441701613,KobenhavnPoliti,Hanne er kommet hjem i god behold. Tak for jeres hjælp! #politidk,1,0,28,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/726088355679752192/,Kbh,True
2683,725399797713227776,2016-04-27,19:02:43,GMT,441701613,KobenhavnPoliti,Person ramt af skud ved Mozarts Plads København SV. Politi på stedet. Ingen yderligere kommentarer #politidk,0,12,13,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/725399797713227776/,Kbh,True
2687,724999575572992000,2016-04-26,16:32:23,GMT,441701613,KobenhavnPoliti,kl. 1803 - Brand i celle i Vestre Fængsel. 1 person reddet ud. Brand slukket. Ingen livsfare. Ingen yderligere kommentarer. #politidk,2,1,12,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/724999575572992000/,Kbh,True
2693,723878193049001984,2016-04-23,14:16:24,GMT,441701613,KobenhavnPoliti,"7 årig dreng blevet væk ved Kultorvet ca. kl 15:30. Iklædt camouflagekasket, grå trøje m grønne striber, camouflagejoggingbukser #politidk",1,16,16,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/723878193049001984/,Kbh,True
2705,722870192976621568,2016-04-20,19:30:58,GMT,441701613,KobenhavnPoliti,Branden slukket - ingen tilskadekomne. Tak for hurtig indsats til brandvæsnet. Vi undersøger nærmere. #politidk https://twitter.com/hberedskab/status/722869546214932480 …,0,3,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/722870192976621568/,Kbh,True
2710,722699212903854080,2016-04-20,08:11:34,GMT,441701613,KobenhavnPoliti,Den savnede hund har ( med hjælp fra en god borger ) fundet sin ejer igen. Det forlød at den logrede af glæde! #politidk,1,1,56,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/722699212903854080/,Kbh,True
2712,722463467115003904,2016-04-19,16:34:47,GMT,441701613,KobenhavnPoliti,Ved Stadsgraven er åben for færdsel. Stilladsfirmaet arbejdede på højtryk for at rydde vejen. Tak til at ingen kom til skade #politidk,0,4,14,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/722463467115003904/,Kbh,True
2713,722442138059993088,2016-04-19,15:10:02,GMT,441701613,KobenhavnPoliti,Oprydning af væltet stillads på Amager er begyndt og forventes at vare op til 6 timer. Tak til Hjemmeværnet som hjælper med at afspærre.,2,2,17,,[],https://twitter.com/KobenhavnPoliti/status/722442138059993088/,Kbh,True
2716,722362621962412032,2016-04-19,09:54:04,GMT,441701613,KobenhavnPoliti,Længere tids afspærring på Dronningens Tværgade grundet mistænkelig genstand er ophævet. Intet farligt fundet. #politidk,1,3,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/722362621962412032/,Kbh,True
2718,722345629096271872,2016-04-19,08:46:33,GMT,441701613,KobenhavnPoliti,Togtrafikken over Øresund midlertidigt indstillet grundet personer der går på sporene. Intet yderligere pt. #politidk,0,5,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/722345629096271872/,Kbh,True
2729,721174678967029760,2016-04-15,03:13:36,GMT,441701613,KobenhavnPoliti,"Bortgået ved Ørestaden Syd. Alzheimerspatient, mand på 69 år bortgået ca. kl. 3 i nat. Formentlig kun iført undertøj. Ring 114. #politidk",2,1,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/721174678967029760/,Kbh,True
2730,721148717882019840,2016-04-15,01:30:27,GMT,441701613,KobenhavnPoliti,"Opfølgning på mand i vandet. Han er nu kommet op. Tilses af læge på stedet, da han er noget afkølet. #politidk",0,0,9,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/721148717882019840/,Kbh,True
2734,721020025537224704,2016-04-15,16:59:04,GMT,441701613,KobenhavnPoliti,Falske betjente har igen været på spil overfor turister i København. Spred budskabet til hotel og lign. - vis legitimation - eller ring 114.,4,37,32,,[],https://twitter.com/KobenhavnPoliti/status/721020025537224704/,Kbh,True
2736,720645133297967104,2016-04-14,16:09:23,GMT,441701613,KobenhavnPoliti,Demonstrationen er fremme Rådhuspladsen. Tak for hensyntagen under turen #politidk,0,1,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/720645133297967104/,Kbh,True
2737,720644766464126977,2016-04-14,16:07:55,GMT,441701613,KobenhavnPoliti,Demonstrationen er vel fremme på slotspladsen. Her vil de afslutte dagens tur. Tak for jeres tålmodighed og hensyn #politidk,0,4,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/720644766464126977/,Kbh,True
2739,720623611665588224,2016-04-14,14:43:52,GMT,441701613,KobenhavnPoliti,"Demonstration på vej ad Nørrebrogade mod Christiansborg Slotsplads. De følges, men forvent trafikale problemer #politidk",0,3,12,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/720623611665588224/,Kbh,True
2741,720319471777419264,2016-04-13,18:35:19,GMT,441701613,KobenhavnPoliti,Beagle hunden blev glad da den blev hentet af sin ejermand på politistationen. Vi fandt ejeren via hundens chip. God aften #politidk,0,2,52,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/720319471777419264/,Kbh,True
2751,719352017236455424,2016-04-10,02:31:00,GMT,441701613,KobenhavnPoliti,@KobenhavnPoliti afspærringen ophævet igen,0,0,3,,[],https://twitter.com/KobenhavnPoliti/status/719352017236455424/,Kbh,True
2755,719193645862240256,2016-04-10,16:01:41,GMT,441701613,KobenhavnPoliti,Søredningsaktion i farvandet nord-øst for Kastrup halv-øen. Vi søger en fører af en vandscooter - efter påsejling af en stensætning.,1,1,3,,[],https://twitter.com/KobenhavnPoliti/status/719193645862240256/,Kbh,True
2759,718790785630658560,2016-04-09,13:20:52,GMT,441701613,KobenhavnPoliti,Efter ildebrand er Ryparken pt. spærret i begge ender. Find venligst alternative veje til slukningskøretøjerne er væk. #politidk,1,3,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/718790785630658560/,Kbh,True
2760,718735578762723328,2016-04-09,09:41:30,GMT,441701613,KobenhavnPoliti,"En sort labrador hund er fundet ved Byrupvej i Kastrup. Er det din hund, så ring 114. God lørdag i solskinnet. #politidk",1,12,16,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/718735578762723328/,Kbh,True
2762,718391613844799489,2016-04-08,10:54:42,GMT,441701613,KobenhavnPoliti,Havareret bil på Langebro retning mod Rådhuspladsen. Man arbejde på at få den skubbet ind til siden. Vis hensyn. #politidk,0,4,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/718391613844799489/,Kbh,True
2771,718030977998651392,2016-04-07,11:01:40,GMT,441701613,KobenhavnPoliti,Våben og ammo fundet hos en banderelateret#politidk#anklager,6,8,18,,"['#politidk', '#anklager']",https://twitter.com/KobenhavnPoliti/status/718030977998651392/,Kbh,True
2784,717652713836773376,2016-04-06,09:58:34,GMT,441701613,KobenhavnPoliti,Trafikanter i hovedstadsområdet: Vær opmærksom på meget trafik på Østerbro i aften pga. #fckbif. Vælg evt. alternativ rute #politidk,1,7,9,,"['#fckbif', '#politidk']",https://twitter.com/KobenhavnPoliti/status/717652713836773376/,Kbh,True
2788,717046753778876416,2016-04-04,17:50:42,GMT,441701613,KobenhavnPoliti,Opfølgning Ndr. Frihavnsgade. Spild på ca. 300 m. på brosten som er meget glatte. Politihjemmeværnet assisterer på stedet. #politidk,1,4,14,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/717046753778876416/,Kbh,True
2793,716281911413485568,2016-04-02,15:11:30,GMT,441701613,KobenhavnPoliti,"Brandvæsen og politi på vej til Vintergækvej, hvor der er anmeldelse om røg fra tag. #politidk",0,1,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/716281911413485568/,Kbh,True
2808,715179385016434688,2016-03-30,14:10:27,GMT,441701613,KobenhavnPoliti,"Tricktyveri på Trøjborggade. Mand, 40 år, kraftig af bygning, iført kasket og sort jakke udgav sig for at være fra kommunen. #politidk",1,8,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/715179385016434688/,Kbh,True
2816,714288000360976389,2016-03-27,03:08:24,GMT,441701613,KobenhavnPoliti,"Så er  savnede Abdoulie fundet i god behold hos en kammerat i Rødovre. Han er på vej hjem nu. Tak til alle, der bekymrede sig. #politidk.",1,2,28,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/714288000360976389/,Kbh,True
2831,713733575003283456,2016-03-26,14:25:19,GMT,441701613,KobenhavnPoliti,Koen er stukket af fra folden sammen med en kvie på Kalvebodvej ved Søvang. De forsøges indfanget men ejeren savnes #politidk,3,11,31,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/713733575003283456/,Kbh,True
2832,713371147719540736,2016-03-25,14:25:10,GMT,441701613,KobenhavnPoliti,@KobenhavnPoliti en borger har fundet de 2 piger og er taget på Station Bellahøj med dem. De er begge to i god behold. Tak for hjælpen. :-),3,36,188,,[],https://twitter.com/KobenhavnPoliti/status/713371147719540736/,Kbh,True
2836,713352367136194561,2016-03-25,13:10:32,GMT,441701613,KobenhavnPoliti,"#1: 5 og 7 årige søstre savnes fra Stærevej, København NV. Sidst set kl 9, hvor de var på legepladsen.",1,63,16,,['#1'],https://twitter.com/KobenhavnPoliti/status/713352367136194561/,Kbh,True
2838,713013153064493057,2016-03-24,14:42:37,GMT,441701613,KobenhavnPoliti,"@KobenhavnPoliti Falske betjente ved Fisketorvet. Bed om at se gyldigt politilegitimation, hvis nogle udgiver sig for at være politi",5,19,16,,[],https://twitter.com/KobenhavnPoliti/status/713013153064493057/,Kbh,True
2850,712685779756183552,2016-03-23,17:01:45,GMT,441701613,KobenhavnPoliti,"@KobenhavnPoliti togene til og fra Valby er derfor standset pt., mens man undersøger nærmere",4,9,8,,[],https://twitter.com/KobenhavnPoliti/status/712685779756183552/,Kbh,True
2854,712350290222178304,2016-03-22,18:48:38,GMT,441701613,KobenhavnPoliti,"38 årig mand stukket med tre knivstik på Rantzausgade ved nr. 27 kl. 1908 af to g-mænd. Ikke i livsfare. Vidner søges, ring 114. #politidk",4,18,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/712350290222178304/,Kbh,True
2858,712055032292757504,2016-03-21,23:15:23,GMT,441701613,KobenhavnPoliti,"Scandiagade er åbnet efter uheldet. 19 årig ung mand kunne ikke styre ""hestene"", krydsede midterrabat og ramte en cyklist. #politidk",1,2,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/712055032292757504/,Kbh,True
2870,710878487985451008,2016-03-18,17:20:13,GMT,441701613,KobenhavnPoliti,"Politiet leder efter Vagn, der er bortgået fra Liobahjemmet på Frederiksberg i området omkring O.V. Kettinges Alle 7. #politi.dk",0,5,4,,['#politi'],https://twitter.com/KobenhavnPoliti/status/710878487985451008/,Kbh,True
2875,710451801649188864,2016-03-17,13:04:43,GMT,441701613,KobenhavnPoliti,Færdselsuheldet på Englandsvej havde fatale følger for en kvindelig cyklist der blev ramt af en lastbil. Vi arbejder på stedet #politidk,4,2,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/710451801649188864/,Kbh,True
2878,710410782769594368,2016-03-17,10:21:44,GMT,441701613,KobenhavnPoliti,Branden er slukket på taget af Bella Centret. Vi åbner Center Boulevard straks brandvæsenet er færdige. #politidk,0,2,9,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/710410782769594368/,Kbh,True
2880,710398968308637696,2016-03-17,09:34:47,GMT,441701613,KobenhavnPoliti,"Branden i Kildeager blev opdaget i tide. Beboer til tjek for røgforgiftning - en ""sengeryger"". Flyt nu smøgerne væk fra sengen. #Politidk",1,1,24,,['#Politidk'],https://twitter.com/KobenhavnPoliti/status/710398968308637696/,Kbh,True
2881,710392369393307648,2016-03-17,09:08:33,GMT,441701613,KobenhavnPoliti,Lommetyveknægte fra udlandet huserer på Hovedbanegården. Tyvene går gerne tæt på og lusker pung eller andet fra dig. Mistanke - ring 114.,1,8,15,,[],https://twitter.com/KobenhavnPoliti/status/710392369393307648/,Kbh,True
